0.9330127018922193,0.9169751944147297,0.75,0.7222222222222222,0x0800ffff
0.5,0.4839624925225104,0.0,0.027777777777777776,0xff0800ff
0.0669872981077807,0.0990623130627599,0.75,0.75,0x00ff08ff
0.4839624925225104,0.45188747756753117,0.027777777777777776,0.02777777777777778,0xff1000ff
0.9169751944147297,0.9330127018922193,0.7222222222222222,0.6944444444444444,0x1000ffff
0.0990623130627599,0.1150998205402495,0.75,0.7777777777777778,0x00ff10ff
0.45188747756753117,0.4679249850450208,0.02777777777777778,0.05555555555555555,0xff1800ff
0.9330127018922193,0.9009376869372401,0.6944444444444444,0.6944444444444444,0x1800ffff
0.1150998205402495,0.13113732801773909,0.7777777777777778,0.75,0x00ff18ff
0.4679249850450208,0.45188747756753117,0.05555555555555555,0.08333333333333333,0xff2000ff
0.9009376869372401,0.8849001794597505,0.6944444444444444,0.6666666666666666,0x2000ffff
0.13113732801773909,0.1632123429727183,0.75,0.75,0x00ff20ff
0.45188747756753117,0.41981246261255195,0.08333333333333333,0.08333333333333333,0xff2800ff
0.8849001794597505,0.9009376869372401,0.6666666666666666,0.6388888888888888,0x2800ffff
0.1632123429727183,0.17924985045020791,0.75,0.7777777777777778,0x00ff28ff
0.41981246261255195,0.40377495513506234,0.08333333333333333,0.055555555555555566,0xff3000ff
0.17924985045020791,0.16321234297271833,0.7777777777777778,0.8055555555555556,0x00ff30ff
0.9009376869372401,0.9330127018922193,0.6388888888888888,0.6388888888888888,0x3000ffff
0.40377495513506234,0.3877374476575728,0.055555555555555566,0.08333333333333334,0xff3800ff
0.9330127018922193,0.9169751944147297,0.6388888888888888,0.611111111111111,0x3800ffff
0.16321234297271833,0.19528735792769752,0.8055555555555556,0.8055555555555556,0x00ff38ff
0.3877374476575728,0.35566243270259357,0.08333333333333334,0.08333333333333334,0xff4000ff
0.9169751944147297,0.9330127018922193,0.611111111111111,0.5833333333333333,0x4000ffff
0.19528735792769752,0.21132486540518713,0.8055555555555556,0.8333333333333333,0x00ff40ff
0.35566243270259357,0.3716999401800832,0.08333333333333334,0.11111111111111112,0xff4800ff
0.9330127018922193,0.9009376869372401,0.5833333333333333,0.5833333333333333,0x4800ffff
0.21132486540518713,0.22736237288267672,0.8333333333333333,0.8055555555555555,0x00ff48ff
0.3716999401800832,0.35566243270259357,0.11111111111111112,0.1388888888888889,0xff5000ff
0.9009376869372401,0.8849001794597504,0.5833333333333333,0.5555555555555555,0x5000ffff
0.22736237288267672,0.2594373878376559,0.8055555555555555,0.8055555555555555,0x00ff50ff
0.35566243270259357,0.3877374476575728,0.1388888888888889,0.1388888888888889,0xff5800ff
0.8849001794597504,0.8688626719822609,0.5555555555555555,0.5833333333333333,0x5800ffff
0.2594373878376559,0.2433998803601663,0.8055555555555555,0.7777777777777777,0x00ff58ff
0.3877374476575728,0.40377495513506234,0.1388888888888889,0.16666666666666666,0xff6000ff
0.8688626719822609,0.8367876570272816,0.5833333333333333,0.5833333333333333,0x6000ffff
0.2433998803601663,0.2594373878376559,0.7777777777777777,0.75,0x00ff60ff
0.40377495513506234,0.38773744765757273,0.16666666666666666,0.19444444444444445,0xff6800ff
0.8367876570272816,0.8207501495497921,0.5833333333333333,0.5555555555555555,0x6800ffff
0.2594373878376559,0.29151240279263513,0.75,0.75,0x00ff68ff
